id;cursusnaam;tekst;datum;locatie
099Ape7-5-2019;PostgreSQL en Python;PostgreSQL en Python: 7 mei in Apeldoorn;7-5-2019;Apeldoorn
099Ams1-5-2019;PostgreSQL en Python;PostgreSQL en Python: 1 mei in Amsterdam;1-5-2019;Amsterdam
099Rot4-6-2019;PostgreSQL en Python;PostgreSQL en Python: 4 juni in Rotterdam;4-6-2019;Rotterdam
099Ein3-6-2019;PostgreSQL en Python;PostgreSQL en Python: 3 juni in Eindhoven;3-6-2019;Eindhoven
099Ape2-7-2019;PostgreSQL en Python;PostgreSQL en Python: 2 juli in Apeldoorn;2-7-2019;Apeldoorn
099Rot6-8-2019;PostgreSQL en Python;PostgreSQL en Python: 6 augustus in Rotterdam;6-8-2019;Rotterdam
099Ape3-9-2019;PostgreSQL en Python;PostgreSQL en Python: 3 september in Apeldoorn;3-9-2019;Apeldoorn
099Ams2-9-2019;PostgreSQL en Python;PostgreSQL en Python: 2 september in Amsterdam;2-9-2019;Amsterdam
099Rot1-10-2019;PostgreSQL en Python;PostgreSQL en Python: 1 oktober in Rotterdam;1-10-2019;Rotterdam
099Ein1-10-2019;PostgreSQL en Python;PostgreSQL en Python: 1 oktober in Eindhoven;1-10-2019;Eindhoven
099Ape5-11-2019;PostgreSQL en Python;PostgreSQL en Python: 5 november in Apeldoorn;5-11-2019;Apeldoorn
099Ams4-11-2019;PostgreSQL en Python;PostgreSQL en Python: 4 november in Amsterdam;4-11-2019;Amsterdam
099Rot10-12-2019;PostgreSQL en Python;PostgreSQL en Python: 10 december in Rotterdam;10-12-2019;Rotterdam
100Ape17-1-2019;SQL Basis;SQL Basis: 17, 24 januari in Apeldoorn;17-1-2019;Apeldoorn
100Rot14-2-2019;SQL Basis;SQL Basis: 14, 21 februari in Rotterdam;14-2-2019;Rotterdam
100Ape14-3-2019;SQL Basis;SQL Basis: 14, 21 maart in Apeldoorn;14-3-2019;Apeldoorn
100Ams14-3-2019;SQL Basis;SQL Basis: 14, 4, 21 maart in Amsterdam;14-3-2019;Amsterdam
100Rot11-4-2019;SQL Basis;SQL Basis: 11, 18 april in Rotterdam;11-4-2019;Rotterdam
100Ein10-4-2019;SQL Basis;SQL Basis: 10, 17 april in Eindhoven;10-4-2019;Eindhoven
100Ape9-5-2019;SQL Basis;SQL Basis: 9, 16 mei in Apeldoorn;9-5-2019;Apeldoorn
100Ams8-5-2019;SQL Basis;SQL Basis: 8, 15 mei in Amsterdam;8-5-2019;Amsterdam
100Rot13-6-2019;SQL Basis;SQL Basis: 13, 20 juni in Rotterdam;13-6-2019;Rotterdam
100Ein12-6-2019;SQL Basis;SQL Basis: 12, 19 juni in Eindhoven;12-6-2019;Eindhoven
100Ape11-7-2019;SQL Basis;SQL Basis: 11, 18 juli in Apeldoorn;11-7-2019;Apeldoorn
100Rot15-8-2019;SQL Basis;SQL Basis: 15, 22 augustus in Rotterdam;15-8-2019;Rotterdam
100Ape12-9-2019;SQL Basis;SQL Basis: 12, 19 september in Apeldoorn;12-9-2019;Apeldoorn
100Ams11-9-2019;SQL Basis;SQL Basis: 11, 18 september in Amsterdam;11-9-2019;Amsterdam
100Rot17-10-2019;SQL Basis;SQL Basis: 17, 24 oktober in Rotterdam;17-10-2019;Rotterdam
100Ein16-10-2019;SQL Basis;SQL Basis: 16, 23 oktober in Eindhoven;16-10-2019;Eindhoven
100Ape14-11-2019;SQL Basis;SQL Basis: 14, 21 november in Apeldoorn;14-11-2019;Apeldoorn
100Ams13-11-2019;SQL Basis;SQL Basis: 13, 20 november in Amsterdam;13-11-2019;Amsterdam
100Rot12-12-2019;SQL Basis;SQL Basis: 12, 19 december in Rotterdam;12-12-2019;Rotterdam
101Ape9-1-2019;Azure Cloud computing-platform basis;Azure Cloud computing-platform basis: 9, 16, 23 januari in Apeldoorn;9-1-2019;Apeldoorn
101Rot6-2-2019;Azure Cloud computing-platform basis;Azure Cloud computing-platform basis: 6, 13, 20 februari in Rotterdam;6-2-2019;Rotterdam
101Ape6-3-2019;Azure Cloud computing-platform basis;Azure Cloud computing-platform basis: 6, 13, 20 maart in Apeldoorn;6-3-2019;Apeldoorn
101Ams5-3-2019;Azure Cloud computing-platform basis;Azure Cloud computing-platform basis: 5, 12, 19 maart in Amsterdam;5-3-2019;Amsterdam
101Rot10-4-2019;Azure Cloud computing-platform basis;Azure Cloud computing-platform basis: 10, 17, 24 april in Rotterdam;10-4-2019;Rotterdam
101Ein9-4-2019;Azure Cloud computing-platform basis;Azure Cloud computing-platform basis: 9, 16, 23 april in Eindhoven;9-4-2019;Eindhoven
101Ape8-5-2019;Azure Cloud computing-platform basis;Azure Cloud computing-platform basis: 8, 15, 22 mei in Apeldoorn;8-5-2019;Apeldoorn
101Ams7-5-2019;Azure Cloud computing-platform basis;Azure Cloud computing-platform basis: 7, 14, 21 mei in Amsterdam;7-5-2019;Amsterdam
101Rot5-6-2019;Azure Cloud computing-platform basis;Azure Cloud computing-platform basis: 5, 12, 19 juni in Rotterdam;5-6-2019;Rotterdam
101Ein4-6-2019;Azure Cloud computing-platform basis;Azure Cloud computing-platform basis: 4, 11, 18 juni in Eindhoven;4-6-2019;Eindhoven
101Ape3-7-2019;Azure Cloud computing-platform basis;Azure Cloud computing-platform basis: 3, 10, 17 juli in Apeldoorn;3-7-2019;Apeldoorn
101Rot7-8-2019;Azure Cloud computing-platform basis;Azure Cloud computing-platform basis: 7, 14, 21 augustus in Rotterdam;7-8-2019;Rotterdam
101Ape4-9-2019;Azure Cloud computing-platform basis;Azure Cloud computing-platform basis: 4, 11, 18 september in Apeldoorn;4-9-2019;Apeldoorn
101Ams3-9-2019;Azure Cloud computing-platform basis;Azure Cloud computing-platform basis: 3, 10, 17 september in Amsterdam;3-9-2019;Amsterdam
101Rot9-10-2019;Azure Cloud computing-platform basis;Azure Cloud computing-platform basis: 9, 16, 23 oktober in Rotterdam;9-10-2019;Rotterdam
101Ein8-10-2019;Azure Cloud computing-platform basis;Azure Cloud computing-platform basis: 8, 15, 22 oktober in Eindhoven;8-10-2019;Eindhoven
101Ape6-11-2019;Azure Cloud computing-platform basis;Azure Cloud computing-platform basis: 6, 13, 20 november in Apeldoorn;6-11-2019;Apeldoorn
101Ams5-11-2019;Azure Cloud computing-platform basis;Azure Cloud computing-platform basis: 5, 12, 19 november in Amsterdam;5-11-2019;Amsterdam
101Rot4-12-2019;Azure Cloud computing-platform basis;Azure Cloud computing-platform basis: 4, 11, 18 december in Rotterdam;4-12-2019;Rotterdam
104Ape9-1-2019;Matlab;Matlab: 9, 16, 23 januari in Apeldoorn;9-1-2019;Apeldoorn
104Rot6-2-2019;Matlab;Matlab: 6, 13, 20 februari in Rotterdam;6-2-2019;Rotterdam
104Ape6-3-2019;Matlab;Matlab: 6, 13, 20 maart in Apeldoorn;6-3-2019;Apeldoorn
104Ams5-3-2019;Matlab;Matlab: 5, 12, 19 maart in Amsterdam;5-3-2019;Amsterdam
104Rot10-4-2019;Matlab;Matlab: 10, 17, 24 april in Rotterdam;10-4-2019;Rotterdam
104Ein9-4-2019;Matlab;Matlab: 9, 16, 23 april in Eindhoven;9-4-2019;Eindhoven
104Ape8-5-2019;Matlab;Matlab: 8, 15, 22 mei in Apeldoorn;8-5-2019;Apeldoorn
104Ams7-5-2019;Matlab;Matlab: 7, 14, 21 mei in Amsterdam;7-5-2019;Amsterdam
104Rot5-6-2019;Matlab;Matlab: 5, 12, 19 juni in Rotterdam;5-6-2019;Rotterdam
104Ein4-6-2019;Matlab;Matlab: 4, 11, 18 juni in Eindhoven;4-6-2019;Eindhoven
104Ape3-7-2019;Matlab;Matlab: 3, 10, 17 juli in Apeldoorn;3-7-2019;Apeldoorn
104Rot7-8-2019;Matlab;Matlab: 7, 14, 21 augustus in Rotterdam;7-8-2019;Rotterdam
104Ape4-9-2019;Matlab;Matlab: 4, 11, 18 september in Apeldoorn;4-9-2019;Apeldoorn
104Ams3-9-2019;Matlab;Matlab: 3, 10, 17 september in Amsterdam;3-9-2019;Amsterdam
104Rot9-10-2019;Matlab;Matlab: 9, 16, 23 oktober in Rotterdam;9-10-2019;Rotterdam
104Ein8-10-2019;Matlab;Matlab: 8, 15, 22 oktober in Eindhoven;8-10-2019;Eindhoven
104Ape6-11-2019;Matlab;Matlab: 6, 13, 20 november in Apeldoorn;6-11-2019;Apeldoorn
104Ams5-11-2019;Matlab;Matlab: 5, 12, 19 november in Amsterdam;5-11-2019;Amsterdam
104Rot4-12-2019;Matlab;Matlab: 4, 11, 18 december in Rotterdam;4-12-2019;Rotterdam
105Ape8-1-2019;Pyspark met apache;Pyspark met apache: 8, 9 januari in Apeldoorn;8-1-2019;Apeldoorn
105Rot5-2-2019;Pyspark met apache;Pyspark met apache: 5, 6 februari in Rotterdam;5-2-2019;Rotterdam
105Ape5-3-2019;Pyspark met apache;Pyspark met apache: 5, 6 maart in Apeldoorn;5-3-2019;Apeldoorn
105Ams4-3-2019;Pyspark met apache;Pyspark met apache: 4, 5 maart in Amsterdam;4-3-2019;Amsterdam
105Rot9-4-2019;Pyspark met apache;Pyspark met apache: 9, 10 april in Rotterdam;9-4-2019;Rotterdam
105Ape14-5-2019;Pyspark met apache;Pyspark met apache: 14, 15 mei in Apeldoorn;14-5-2019;Apeldoorn
105Rot11-6-2019;Pyspark met apache;Pyspark met apache: 11, 12 juni in Rotterdam;11-6-2019;Rotterdam
105Ape9-7-2019;Pyspark met apache;Pyspark met apache: 9, 10 juli in Apeldoorn;9-7-2019;Apeldoorn
105Rot13-8-2019;Pyspark met apache;Pyspark met apache: 13, 14 augustus in Rotterdam;13-8-2019;Rotterdam
105Ape10-9-2019;Pyspark met apache;Pyspark met apache: 10, 11 september in Apeldoorn;10-9-2019;Apeldoorn
105Rot8-10-2019;Pyspark met apache;Pyspark met apache: 8, 9 oktober in Rotterdam;8-10-2019;Rotterdam
105Ape12-11-2019;Pyspark met apache;Pyspark met apache: 12, 13 november in Apeldoorn;12-11-2019;Apeldoorn
105Rot10-12-2019;Pyspark met apache;Pyspark met apache: 10, 11 december in Rotterdam;10-12-2019;Rotterdam
106Ape7-1-2019;Python en Datascience;Python en Datascience: 7, 8, 9, 15 januari in Apeldoorn;7-1-2019;Apeldoorn
106Rot4-2-2019;Python en Datascience;Python en Datascience: 4, 5, 6, 12 februari in Rotterdam;4-2-2019;Rotterdam
106Ape4-3-2019;Python en Datascience;Python en Datascience: 4, 5, 6, 12 maart in Apeldoorn;4-3-2019;Apeldoorn
106Ams5-3-2019;Python en Datascience;Python en Datascience: 5, 6, 7, 13 maart in Amsterdam;5-3-2019;Amsterdam
106Rot8-4-2019;Python en Datascience;Python en Datascience: 8, 9, 10, 16 april in Rotterdam;8-4-2019;Rotterdam
106Ape6-5-2019;Python en Datascience;Python en Datascience: 6, 7, 8, 14 mei in Apeldoorn;6-5-2019;Apeldoorn
106Rot3-6-2019;Python en Datascience;Python en Datascience: 3, 4, 5, 11 juni in Rotterdam;3-6-2019;Rotterdam
106Ape1-7-2019;Python en Datascience;Python en Datascience: 1, 2, 3, 9 juli in Apeldoorn;1-7-2019;Apeldoorn
106Rot5-8-2019;Python en Datascience;Python en Datascience: 5, 6, 7, 13 augustus in Rotterdam;5-8-2019;Rotterdam
106Ape2-9-2019;Python en Datascience;Python en Datascience: 2, 3, 4, 10 september in Apeldoorn;2-9-2019;Apeldoorn
106Rot7-10-2019;Python en Datascience;Python en Datascience: 7, 8, 9, 15 oktober in Rotterdam;7-10-2019;Rotterdam
106Ape4-11-2019;Python en Datascience;Python en Datascience: 4, 5, 6, 12 november in Apeldoorn;4-11-2019;Apeldoorn
106Rot2-12-2019;Python en Datascience;Python en Datascience: 2, 3, 4, 10 december in Rotterdam;2-12-2019;Rotterdam
108Ape11-1-2019;R Programmeren;R Programmeren: 11, 18, 25 januari in Apeldoorn;11-1-2019;Apeldoorn
108Rot8-2-2019;R Programmeren;R Programmeren: 8, 15, 22 februari in Rotterdam;8-2-2019;Rotterdam
108Ape8-3-2019;R Programmeren;R Programmeren: 8, 15, 22 maart in Apeldoorn;8-3-2019;Apeldoorn
108Ams7-3-2019;R Programmeren;R Programmeren: 7, 14, 21 maart in Amsterdam;7-3-2019;Amsterdam
108Rot12-4-2019;R Programmeren;R Programmeren: 12, 19, 26 april in Rotterdam;12-4-2019;Rotterdam
108Ein11-4-2019;R Programmeren;R Programmeren: 11, 18, 25 april in Eindhoven;11-4-2019;Eindhoven
108Ape10-5-2019;R Programmeren;R Programmeren: 10, 17, 24 mei in Apeldoorn;10-5-2019;Apeldoorn
108Ams9-5-2019;R Programmeren;R Programmeren: 9, 16, 23 mei in Amsterdam;9-5-2019;Amsterdam
108Rot7-6-2019;R Programmeren;R Programmeren: 7, 14, 21 juni in Rotterdam;7-6-2019;Rotterdam
108Ein6-6-2019;R Programmeren;R Programmeren: 6, 13, 20 juni in Eindhoven;6-6-2019;Eindhoven
108Ape5-7-2019;R Programmeren;R Programmeren: 5, 12, 19 juli in Apeldoorn;5-7-2019;Apeldoorn
108Rot9-8-2019;R Programmeren;R Programmeren: 9, 16, 23 augustus in Rotterdam;9-8-2019;Rotterdam
108Ape6-9-2019;R Programmeren;R Programmeren: 6, 13, 20 september in Apeldoorn;6-9-2019;Apeldoorn
108Ams5-9-2019;R Programmeren;R Programmeren: 5, 12, 19 september in Amsterdam;5-9-2019;Amsterdam
108Rot11-10-2019;R Programmeren;R Programmeren: 11, 18, 25 oktober in Rotterdam;11-10-2019;Rotterdam
108Ein10-10-2019;R Programmeren;R Programmeren: 10, 17, 24 oktober in Eindhoven;10-10-2019;Eindhoven
108Ape8-11-2019;R Programmeren;R Programmeren: 8, 15, 22 november in Apeldoorn;8-11-2019;Apeldoorn
108Ams7-11-2019;R Programmeren;R Programmeren: 7, 14, 21 november in Amsterdam;7-11-2019;Amsterdam
108Rot6-12-2019;R Programmeren;R Programmeren: 6, 13, 20 december in Rotterdam;6-12-2019;Rotterdam
109Ape18-1-2019;R Spatial;R Spatial: 18, 25 januari in Apeldoorn;18-1-2019;Apeldoorn
109Rot15-2-2019;R Spatial;R Spatial: 15, 22 februari in Rotterdam;15-2-2019;Rotterdam
109Ape15-3-2019;R Spatial;R Spatial: 15, 22 maart in Apeldoorn;15-3-2019;Apeldoorn
109Ams14-3-2019;R Spatial;R Spatial: 14, 21 maart in Amsterdam;14-3-2019;Amsterdam
109Rot19-4-2019;R Spatial;R Spatial: 19, 26 april in Rotterdam;19-4-2019;Rotterdam
109Ein18-4-2019;R Spatial;R Spatial: 18, 25 april in Eindhoven;18-4-2019;Eindhoven
109Ape17-5-2019;R Spatial;R Spatial: 17, 24 mei in Apeldoorn;17-5-2019;Apeldoorn
109Ams16-5-2019;R Spatial;R Spatial: 16, 23 mei in Amsterdam;16-5-2019;Amsterdam
109Rot14-6-2019;R Spatial;R Spatial: 14, 21 juni in Rotterdam;14-6-2019;Rotterdam
109Ein13-6-2019;R Spatial;R Spatial: 13, 20 juni in Eindhoven;13-6-2019;Eindhoven
109Ape12-7-2019;R Spatial;R Spatial: 12, 19 juli in Apeldoorn;12-7-2019;Apeldoorn
109Rot16-8-2019;R Spatial;R Spatial: 16, 23 augustus in Rotterdam;16-8-2019;Rotterdam
109Ape13-9-2019;R Spatial;R Spatial: 13, 20 september in Apeldoorn;13-9-2019;Apeldoorn
109Ams12-9-2019;R Spatial;R Spatial: 12, 19 september in Amsterdam;12-9-2019;Amsterdam
109Rot18-10-2019;R Spatial;R Spatial: 18, 25 oktober in Rotterdam;18-10-2019;Rotterdam
109Ein17-10-2019;R Spatial;R Spatial: 17, 24 oktober in Eindhoven;17-10-2019;Eindhoven
109Ape15-11-2019;R Spatial;R Spatial: 15, 22 november in Apeldoorn;15-11-2019;Apeldoorn
109Ams14-11-2019;R Spatial;R Spatial: 14, 21 november in Amsterdam;14-11-2019;Amsterdam
109Rot13-12-2019;R Spatial;R Spatial: 13, 20 december in Rotterdam;13-12-2019;Rotterdam
110Ape9-1-2019;SPSS;SPSS: 9, 16, 23 januari in Apeldoorn;9-1-2019;Apeldoorn
110Rot6-2-2019;SPSS;SPSS: 6, 13, 20 februari in Rotterdam;6-2-2019;Rotterdam
110Ape6-3-2019;SPSS;SPSS: 6, 13, 20 maart in Apeldoorn;6-3-2019;Apeldoorn
110Ams5-3-2019;SPSS;SPSS: 5, 12, 19 maart in Amsterdam;5-3-2019;Amsterdam
110Rot10-4-2019;SPSS;SPSS: 10, 17, 24 april in Rotterdam;10-4-2019;Rotterdam
110Ein9-4-2019;SPSS;SPSS: 9, 26, 23 april in Eindhoven;9-4-2019;Eindhoven
110Ape8-5-2019;SPSS;SPSS: 8, 15, 22 mei in Apeldoorn;8-5-2019;Apeldoorn
110Ams7-5-2019;SPSS;SPSS: 7, 14, 21 mei in Amsterdam;7-5-2019;Amsterdam
110Rot5-6-2019;SPSS;SPSS: 5, 12, 19 juni in Rotterdam;5-6-2019;Rotterdam
110Ein4-6-2019;SPSS;SPSS: 4, 11, 18 juni in Eindhoven;4-6-2019;Eindhoven
110Ape3-7-2019;SPSS;SPSS: 3, 10, 17 juli in Apeldoorn;3-7-2019;Apeldoorn
110Rot7-8-2019;SPSS;SPSS: 7, 14, 21 augustus in Rotterdam;7-8-2019;Rotterdam
110Ape4-9-2019;SPSS;SPSS: 4, 11, 18 september in Apeldoorn;4-9-2019;Apeldoorn
110Ams3-9-2019;SPSS;SPSS: 3, 10, 17 september in Amsterdam;3-9-2019;Amsterdam
110Rot9-10-2019;SPSS;SPSS: 9, 16, 23 oktober in Rotterdam;9-10-2019;Rotterdam
110Ein8-10-2019;SPSS;SPSS: 8, 15, 22 oktober in Eindhoven;8-10-2019;Eindhoven
110Ape6-11-2019;SPSS;SPSS: 6, 13, 20 november in Apeldoorn;6-11-2019;Apeldoorn
110Ams5-11-2019;SPSS;SPSS: 5, 12, 19 november in Amsterdam;5-11-2019;Amsterdam
110Rot4-12-2019;SPSS;SPSS: 4, 11, 18 december in Rotterdam;4-12-2019;Rotterdam
111Ape9-1-2019;STATA;STATA: 9, 16, 23 januari in Apeldoorn;9-1-2019;Apeldoorn
111Rot6-2-2019;STATA;STATA: 6, 13, 20 februari in Rotterdam;6-2-2019;Rotterdam
111Ape6-3-2019;STATA;STATA: 6, 13, 20 maart in Apeldoorn;6-3-2019;Apeldoorn
111Ams5-3-2019;STATA;STATA: 5, 12, 19 maart in Amsterdam;5-3-2019;Amsterdam
111Rot10-4-2019;STATA;STATA: 10, 17, 24 april in Rotterdam;10-4-2019;Rotterdam
111Ein9-4-2019;STATA;STATA: 9, 16, 23 april in Eindhoven;9-4-2019;Eindhoven
111Ape8-5-2019;STATA;STATA: 8, 15, 22 mei in Apeldoorn;8-5-2019;Apeldoorn
111Ams7-5-2019;STATA;STATA: 7, 14, 21 mei in Amsterdam;7-5-2019;Amsterdam
111Rot5-6-2019;STATA;STATA: 5, 12, 19 juni in Rotterdam;5-6-2019;Rotterdam
111Ein4-6-2019;STATA;STATA: 4, 11, 18 juni in Eindhoven;4-6-2019;Eindhoven
111Ape3-7-2019;STATA;STATA: 3, 10, 17 juli in Apeldoorn;3-7-2019;Apeldoorn
111Rot7-8-2019;STATA;STATA: 7, 14, 21 augustus in Rotterdam;7-8-2019;Rotterdam
111Ape4-9-2019;STATA;STATA: 4, 11, 18 september in Apeldoorn;4-9-2019;Apeldoorn
111Ams3-9-2019;STATA;STATA: 3, 10, 17 september in Amsterdam;3-9-2019;Amsterdam
111Rot9-10-2019;STATA;STATA: 9, 16, 23 oktober in Rotterdam;9-10-2019;Rotterdam
111Ein8-10-2019;STATA;STATA: 8, 15, 22 oktober in Eindhoven;8-10-2019;Eindhoven
111Ape6-11-2019;STATA;STATA: 6, 13, 20 november in Apeldoorn;6-11-2019;Apeldoorn
111Ams5-11-2019;STATA;STATA: 5, 12, 19 november in Amsterdam;5-11-2019;Amsterdam
111Rot4-12-2019;STATA;STATA: 4, 11, 18 december in Rotterdam;4-12-2019;Rotterdam
112Ape8-1-2019;STATA Spatial;STATA Spatial: 8 januari in Apeldoorn;8-1-2019;Apeldoorn
112Rot5-2-2019;STATA Spatial;STATA Spatial: 5 februari in Rotterdam;5-2-2019;Rotterdam
112Ape5-3-2019;STATA Spatial;STATA Spatial: 5 maart in Apeldoorn;5-3-2019;Apeldoorn
112Ams4-3-2019;STATA Spatial;STATA Spatial: 4 maart in Amsterdam;4-3-2019;Amsterdam
112Rot2-4-2019;STATA Spatial;STATA Spatial: 2 april in Rotterdam;2-4-2019;Rotterdam
112Ein1-4-2019;STATA Spatial;STATA Spatial: 1 april in Eindhoven;1-4-2019;Eindhoven
112Ape7-5-2019;STATA Spatial;STATA Spatial: 7 mei in Apeldoorn;7-5-2019;Apeldoorn
112Ams1-5-2019;STATA Spatial;STATA Spatial: 1 mei in Amsterdam;1-5-2019;Amsterdam
112Rot4-6-2019;STATA Spatial;STATA Spatial: 4 juni in Rotterdam;4-6-2019;Rotterdam
112Ein3-6-2019;STATA Spatial;STATA Spatial: 3 juni in Eindhoven;3-6-2019;Eindhoven
112Ape2-7-2019;STATA Spatial;STATA Spatial: 2 juli in Apeldoorn;2-7-2019;Apeldoorn
112Rot6-8-2019;STATA Spatial;STATA Spatial: 6 augustus in Rotterdam;6-8-2019;Rotterdam
112Ape3-9-2019;STATA Spatial;STATA Spatial: 3 september in Apeldoorn;3-9-2019;Apeldoorn
112Ams2-9-2019;STATA Spatial;STATA Spatial: 2 september in Amsterdam;2-9-2019;Amsterdam
112Rot1-10-2019;STATA Spatial;STATA Spatial: 1 oktober in Rotterdam;1-10-2019;Rotterdam
112Ein1-10-2019;STATA Spatial;STATA Spatial: 1 oktober in Eindhoven;1-10-2019;Eindhoven
112Ape5-11-2019;STATA Spatial;STATA Spatial: 5 november in Apeldoorn;5-11-2019;Apeldoorn
112Ams4-11-2019;STATA Spatial;STATA Spatial: 4 november in Amsterdam;4-11-2019;Amsterdam
112Rot10-12-2019;STATA Spatial;STATA Spatial: 10 december in Rotterdam;10-12-2019;Rotterdam
113Ape9-1-2019;Drones met Python;Drones met Python: 9, 16, 23 januari in Apeldoorn;9-1-2019;Apeldoorn
113Rot6-2-2019;Drones met Python;Drones met Python: 6, 13, 20 februari in Rotterdam;6-2-2019;Rotterdam
113Ape6-3-2019;Drones met Python;Drones met Python: 6, 13, 20 maart in Apeldoorn;6-3-2019;Apeldoorn
113Ams5-3-2019;Drones met Python;Drones met Python: 5, 12, 19 maart in Amsterdam;5-3-2019;Amsterdam
113Rot10-4-2019;Drones met Python;Drones met Python: 10, 17, 24 april in Rotterdam;10-4-2019;Rotterdam
113Ein9-4-2019;Drones met Python;Drones met Python: 9, 16, 23 april in Eindhoven;9-4-2019;Eindhoven
113Ape8-5-2019;Drones met Python;Drones met Python: 8, 15, 22 mei in Apeldoorn;8-5-2019;Apeldoorn
113Ams7-5-2019;Drones met Python;Drones met Python: 7, 14, 21 mei in Amsterdam;7-5-2019;Amsterdam
113Rot5-6-2019;Drones met Python;Drones met Python: 5, 12, 19 juni in Rotterdam;5-6-2019;Rotterdam
113Ein4-6-2019;Drones met Python;Drones met Python: 4, 11, 18 juni in Eindhoven;4-6-2019;Eindhoven
113Ape3-7-2019;Drones met Python;Drones met Python: 3, 10, 17 juli in Apeldoorn;3-7-2019;Apeldoorn
113Rot7-8-2019;Drones met Python;Drones met Python: 7, 14, 21 augustus in Rotterdam;7-8-2019;Rotterdam
113Ape4-9-2019;Drones met Python;Drones met Python: 4, 11, 18 september in Apeldoorn;4-9-2019;Apeldoorn
113Ams3-9-2019;Drones met Python;Drones met Python: 3, 10, 17 september in Amsterdam;3-9-2019;Amsterdam
113Rot9-10-2019;Drones met Python;Drones met Python: 9, 16, 23 oktober in Rotterdam;9-10-2019;Rotterdam
113Ein8-10-2019;Drones met Python;Drones met Python: 8, 15, 22 oktober in Eindhoven;8-10-2019;Eindhoven
113Ape6-11-2019;Drones met Python;Drones met Python: 6, 13, 20 november in Apeldoorn;6-11-2019;Apeldoorn
113Ams5-11-2019;Drones met Python;Drones met Python: 5, 12, 19 november in Amsterdam;5-11-2019;Amsterdam
113Rot4-12-2019;Drones met Python;Drones met Python: 4, 11, 18 december in Rotterdam;4-12-2019;Rotterdam
114Ape8-1-2019;Leren Programmeren met Python;Leren Programmeren met Python: 8, 9 januari in Apeldoorn;8-1-2019;Apeldoorn
114Rot5-2-2019;Leren Programmeren met Python;Leren Programmeren met Python: 5, 6 februari in Rotterdam;5-2-2019;Rotterdam
114Ape5-3-2019;Leren Programmeren met Python;Leren Programmeren met Python: 5, 6 maart in Apeldoorn;5-3-2019;Apeldoorn
114Ams4-3-2019;Leren Programmeren met Python;Leren Programmeren met Python: 4, 5 maart in Amsterdam;4-3-2019;Amsterdam
114Rot9-4-2019;Leren Programmeren met Python;Leren Programmeren met Python: 9, 10 april in Rotterdam;9-4-2019;Rotterdam
114Ein8-4-2019;Leren Programmeren met Python;Leren Programmeren met Python: 8, 9 april in Eindhoven;8-4-2019;Eindhoven
114Ape14-5-2019;Leren Programmeren met Python;Leren Programmeren met Python: 14, 15 mei in Apeldoorn;14-5-2019;Apeldoorn
114Ams13-5-2019;Leren Programmeren met Python;Leren Programmeren met Python: 13, 14 mei in Amsterdam;13-5-2019;Amsterdam
114Rot11-6-2019;Leren Programmeren met Python;Leren Programmeren met Python: 11, 12 juni in Rotterdam;11-6-2019;Rotterdam
114Ein10-6-2019;Leren Programmeren met Python;Leren Programmeren met Python: 10, 11 juni in Eindhoven;10-6-2019;Eindhoven
114Ape9-7-2019;Leren Programmeren met Python;Leren Programmeren met Python: 9, 10 juli in Apeldoorn;9-7-2019;Apeldoorn
114Rot13-8-2019;Leren Programmeren met Python;Leren Programmeren met Python: 13, 14 augustus in Rotterdam;13-8-2019;Rotterdam
114Ape10-9-2019;Leren Programmeren met Python;Leren Programmeren met Python: 10, 11 september in Apeldoorn;10-9-2019;Apeldoorn
114Ams9-9-2019;Leren Programmeren met Python;Leren Programmeren met Python: 9, 10 september in Amsterdam;9-9-2019;Amsterdam
114Rot8-10-2019;Leren Programmeren met Python;Leren Programmeren met Python: 8, 9 oktober in Rotterdam;8-10-2019;Rotterdam
114Ein7-10-2019;Leren Programmeren met Python;Leren Programmeren met Python: 7, 8 oktober in Eindhoven;7-10-2019;Eindhoven
114Ape12-11-2019;Leren Programmeren met Python;Leren Programmeren met Python: 12, 13 november in Apeldoorn;12-11-2019;Apeldoorn
114Ams11-11-2019;Leren Programmeren met Python;Leren Programmeren met Python: 11, 12 november in Amsterdam;11-11-2019;Amsterdam
114Rot10-12-2019;Leren Programmeren met Python;Leren Programmeren met Python: 10, 11 december in Rotterdam;10-12-2019;Rotterdam
115Ape9-1-2019;Python Basis;Python Basis: 9, 16, 23 januari in Apeldoorn;9-1-2019;Apeldoorn
115Rot6-2-2019;Python Basis;Python Basis: 6, 13, 20 februari in Rotterdam;6-2-2019;Rotterdam
115Ape6-3-2019;Python Basis;Python Basis: 6, 13, 20 maart in Apeldoorn;6-3-2019;Apeldoorn
115Ams5-3-2019;Python Basis;Python Basis: 5, 12, 19 maart in Amsterdam;5-3-2019;Amsterdam
115Rot10-4-2019;Python Basis;Python Basis: 10, 17, 24 april in Rotterdam;10-4-2019;Rotterdam
115Ein9-4-2019;Python Basis;Python Basis: 9, 16, 23 april in Eindhoven;9-4-2019;Eindhoven
115Ape8-5-2019;Python Basis;Python Basis: 8, 15, 22 mei in Apeldoorn;8-5-2019;Apeldoorn
115Ams7-5-2019;Python Basis;Python Basis: 7, 14, 21 mei in Amsterdam;7-5-2019;Amsterdam
115Rot5-6-2019;Python Basis;Python Basis: 5, 12, 19 juni in Rotterdam;5-6-2019;Rotterdam
